Date,Confirmed,Recovered,Active,Death
02-11-2021,648,813,4259,8
03-11-2021,723,452,4527,3
04-11-2021,799,534,4786,6
05-11-2021,663,1147,4234,68
06-11-2021,754,816,4111,61
07-11-2021,722,416,4326,91
08-11-2021,648,973,3994,7
09-11-2021,684,695,3979,4
10-11-2021,806,606,4178,1
11-11-2021,708,637,4160,89
12-11-2021,620,725,4029,26
13-11-2021,748,616,4160,1
14-11-2021,715,788,4085,2
15-11-2021,568,792,3856,5
16-11-2021,615,669,3799,3
17-11-2021,932,372,4356,3
18-11-2021,757,928,4146,39
19-11-2021,600,651,4094,1
20-11-2021,553,775,3839,33
21-11-2021,740,683,3893,3
22-11-2021,724,667,3938,12
23-11-2021,527,729,3734,2
24-11-2021,387,683,3435,3
25-11-2021,664,484,3545,70
26-11-2021,588,772,3359,2
27-11-2021,506,781,3081,3
28-11-2021,554,659,2974,2
29-11-2021,477,693,2753,5
30-11-2021,718,427,3044,0
01-12-2021,587,843,2784,4
02-12-2021,612,665,2731,0
03-12-2021,578,538,2732,39
04-12-2021,566,400,2878,20
05-12-2021,523,542,2859,0
06-12-2021,503,741,2618,3
07-12-2021,537,388,2764,3
08-12-2021,615,431,2945,3
09-12-2021,526,638,2833,0
